Mandal,Date,Rain (mm),Min Temp,Max Temp,Min Humidity (%),Max Humidity (%),Min Wind Speed (Kmph),Max Wind Speed (Kmph),SO2,Nox,PM 10,PM 2.5,NH3,Petrol Vehicle,Diesel Vehicle,Electric Vehicle,1-3 seater,4-7 seater,8-20 seater,20+ seater,AQI
Bonakal,22-11-2022,1.810438859,18.29758212,,33.82685262,99.25726628,-0.085711158,0.510079923,7.391390514,30.93613394,56.87503738,66.32445397,39.17470033,17.67536288,17.9931192,0.093756495,21.78110903,14.12240336,0.095610404,0.098929606,
Bonakal,23-11-2022,-0.385860797,18.74734562,,39.2014832,99.30324837,-0.08570632,0.093604006,7.390999174,30.93777639,56.86935727,66.33920156,39.18264124,17.66478439,18.56412708,0.127654345,22.59639918,13.53251941,0.112531173,0.132824158,
Bonakal,24-11-2022,-0.385949235,18.37203706,,37.66759944,99.29807191,-0.085704228,-0.574493921,7.390607833,30.93941885,56.86367715,66.35394914,39.19058216,16.91524037,17.62466053,0.144603624,20.38302978,11.79105323,0.078629048,0.132800657,
Bonakal,25-11-2022,1.336382184,16.64667086,,34.24951807,98.81751889,-0.085703738,3.876552828,7.390216493,30.9410613,56.85799704,66.36869673,39.19852307,16.93158456,18.99685605,0.229349843,20.19694869,14.57609454,0.078632412,0.115837347,
Bonakal,26-11-2022,-0.1360648,16.37155518,,32.03212286,98.4127028,-0.085701068,3.67133969,7.389825153,30.94270375,56.85231692,66.38344432,39.20646398,17.40860052,17.61170203,0.246298514,21.30921898,14.7515414,0.061651364,0.098881675,
Bonakal,27-11-2022,5.517001374,16.57156919,,37.02486412,99.10953096,-0.085702253,1.537334245,7.389433813,30.9443462,56.84663681,66.39819191,39.2144049,17.33673989,16.29030534,0.110705987,20.93582545,13.86537163,0.112511569,0.081925226,
Bonakal,28-11-2022,0.664538851,17.34639267,,42.33037838,98.30813922,-0.085699812,3.902996326,7.389042472,30.94598865,56.84095669,66.4129395,39.22234581,17.82677072,16.55880762,0.127653729,23.46755325,13.44136442,0.061684712,0.098893223,
Bonakal,29-11-2022,-0.385990143,18.67109543,,40.14438465,98.33273457,-0.085700985,-1.063448856,7.388651132,30.94763111,56.83527658,66.42768708,39.23028672,16.89616943,15.89767148,-0.075735663,20.89814509,11.39014558,-0.02304483,0.115850899,
Bonakal,30-11-2022,-0.386542917,16.77082152,,33.03198928,98.88254569,-0.085701634,-0.373448063,7.388259792,30.94927356,56.82959646,66.44243467,39.23822764,17.71011976,16.73058328,0.009010229,23.57623418,13.29979076,0.010899404,0.183687562,
Bonakal,01-12-2022,-0.386181378,17.82053547,,32.8481371,99.58271765,-0.085697734,2.687477707,7.387868451,30.95091601,56.82391635,66.45718226,39.24616855,19.23308096,16.81555766,-0.008080461,29.0557821,14.21871032,0.011357254,0.117820548,
Bonakal,02-12-2022,0.664535945,16.37049569,,36.28073423,99.209166,-0.085698435,1.133780331,7.387477111,30.95255846,56.81823623,66.47192985,39.25410946,19.03250335,18.85249818,0.00916304,29.37386947,15.38473612,-0.005867135,0.117797886,
Bonakal,03-12-2022,-0.386403848,16.59527216,,28.29424794,99.43527781,-0.085696854,3.619379686,7.387085771,30.95420091,56.81255612,66.48667744,39.26205037,16.55145053,20.0779579,-0.025318518,21.63482862,14.6052828,0.080307241,0.152316932,
