Mandal,Date,Rain (mm),Min Temp,Max Temp,Min Humidity (%),Max Humidity (%),Min Wind Speed (Kmph),Max Wind Speed (Kmph),SO2,Nox,PM 10,PM 2.5,NH3,Petrol Vehicle,Diesel Vehicle,Electric Vehicle,1-3 seater,4-7 seater,8-20 seater,20+ seater,AQI
Atmakur,22-11-2022,-0.117251287,21.28778714,,49.88113163,101.4132021,-0.196669418,15.66850031,5.77123964,26.8968607,71.4164817,44.96996072,37.1965838,63.78684163,9.828022118,1,60.12555672,16.68187307,0.06014789,0.016468815,
Atmakur,23-11-2022,-0.117549452,21.1381014,,51.32963103,101.4714447,-0.196673514,15.26339238,5.769932352,26.896718,71.38995833,44.9685953,37.20551942,63.44142361,9.247488769,1,58.67463521,16.68930826,0.060096528,0.016480009,
Atmakur,24-11-2022,-0.113351746,21.78823987,,54.85932211,101.4861192,-0.196683735,11.8824576,5.768625064,26.89657531,71.36343496,44.96722988,37.21445503,64.58722019,9.614453784,1,59.68286412,16.69674346,0.060045165,0.016491203,
Atmakur,25-11-2022,-0.105160325,22.93815865,,55.31887917,101.2257408,-0.196685948,14.51115635,5.767317776,26.89643261,71.33691159,44.96586446,37.22339065,57.80536714,8.413673803,1,53.92225567,16.70417866,0.059993802,0.016502398,
Atmakur,26-11-2022,-0.092770761,21.61344957,,53.43547441,99.59035403,-0.196688057,17.77586397,5.766010488,26.89628992,71.31038821,44.96449904,37.23232627,56.34242049,6.110617854,1,50.81802553,16.71161386,0.05994244,0.016513592,
Atmakur,27-11-2022,2.64957224,22.08782607,,50.19629161,101.5102106,-0.196692338,17.4213055,5.7647032,26.89614722,71.28386484,44.96313361,37.24126189,63.53486134,7.209120143,1,58.34913249,16.71904906,0.059891077,0.016524786,
Atmakur,28-11-2022,1.130781143,22.73842915,,65.65698702,101.5532447,-0.196693044,21.24575422,5.763395912,26.89600453,71.25734147,44.96176819,37.25019751,63.5650873,6.732134223,1,59.11819487,16.72648426,0.059839714,0.01653598,
Atmakur,29-11-2022,-0.092723919,21.23845446,,60.02668682,101.5265692,-0.19669781,16.90153496,5.762088624,26.89586183,71.2308181,44.96040277,37.25913313,65.96871124,6.533912566,1,60.93956982,16.73391946,0.059788352,0.016547175,
Atmakur,30-11-2022,-0.101244763,19.01296555,,51.4365409,99.2197908,-0.196697243,20.59317819,5.760781336,26.89571914,71.20429473,44.95903735,37.26806875,70.50528957,7.642496947,1,64.90236704,16.74135466,0.059736989,0.016558369,
Atmakur,01-12-2022,-0.10612313,19.68770976,,53.05673525,101.4492274,-0.196696681,19.54837202,5.759474048,26.89557644,71.17777136,44.95767193,37.27700436,73.20790244,8.523974164,1,68.08650758,16.74878986,0.059685626,0.016569563,
Atmakur,02-12-2022,-0.107319539,21.11291245,,52.47641389,100.3209507,-0.196695769,23.16387,5.75816676,26.89543374,71.15124798,44.95630651,37.28593998,70.64341449,8.614571538,1,65.86507045,16.75622506,0.059634263,0.016580757,
Atmakur,03-12-2022,-0.105059845,19.2378797,,45.25625568,101.901521,-0.196695676,19.90218485,5.756859472,26.89529105,71.12472461,44.95494109,37.2948756,60.23412698,7.741154266,1,55.49002891,16.76366026,0.059582901,0.016591951,
Atmakur,04-12-2022,-0.099420737,19.73768063,,45.56717259,100.9025678,-0.196691255,18.35249454,5.755552184,26.89514835,71.09820124,44.95357566,37.30381122,65.42138359,6.812873039,1,59.99502834,16.77109546,0.059531538,0.016603146,
